🕘️更新时间,#genre#
CCTV-14,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND$订阅源-订阅源
CCTV-14,http://nas.suntao.online:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$订阅源-订阅源
CCTV-15,http://bl.dchwtq.asia:10000/rtp/239.69.1.155:10566$组播源-订阅源
CCTV-15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8$订阅源-订阅源
CCTV-15,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源-订阅源
CCTV-15,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFQ8BWVFffGkwLTLNv7CwFQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM7I2coCeiP5K0pSIMZqcUB%2CEND$订阅源-订阅源
CCTV-15,http://nas.suntao.online:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-订阅源
CCTV-16,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000006000233001$订阅源
CCTV-16,http://bl.dchwtq.asia:10000/rtp/239.69.1.247:11124$组播源-订阅源
CCTV-16,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND$订阅源-订阅源
CCTV-16,http://nas.suntao.online:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$订阅源-订阅源
CCTV-16,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8$订阅源-订阅源
CCTV-17,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000005000056836$订阅源
CCTV-17,http://bl.dchwtq.asia:10000/rtp/239.69.1.152:10548$组播源-订阅源
CCTV-17,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226442/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EtihRNVe_x2y1Lgi_XWYeNw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOl8OnsD1vPD0mhNmo98J3J%2CEND$订阅源-订阅源
CCTV-17,http://nas.suntao.online:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$订阅源-订阅源
CCTV-17,http://yc.myds.me:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$订阅源-订阅源
CETV1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8$订阅源-订阅源
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8$订阅源
CETV1,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226673/1.m3u8$订阅源
CETV2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$订阅源-订阅源
CETV2,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226718/1.m3u8$订阅源
CETV4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8$订阅源-订阅源
CETV4,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8$订阅源

💰央视付费频道,#genre#
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8$订阅源
风云音乐,https://radio.0472.org/?id=641$订阅源
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8$订阅源
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8$订阅源

📡卫视频道,#genre#
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520$订阅源-订阅源
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$订阅源-订阅源
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD$订阅源-订阅源
广东卫视,http://goo.bkpcp.top/mg/gdws$订阅源-订阅源
广东卫视,http://yc.myds.me:35455/itv/1000000001000014176.m3u8?cdn=ystenlive$订阅源-订阅源
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源-订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源-订阅源
香港卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源-订阅源
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源-订阅源
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$订阅源-订阅源
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070$订阅源-订阅源
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws$订阅源-订阅源
浙江卫视,http://goo.bkpcp.top/mg/zjws$订阅源-订阅源
湖南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010058$订阅源-订阅源
湖南卫视,http://z.b.bkpcp.top/m.php?id=hunws$订阅源-订阅源
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD$订阅源-订阅源
湖南卫视,http://yc.myds.me:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源-订阅源
湖南卫视,http://nas.suntao.online:35455/itv/5000000004000006692.m3u8?cdn=bestzb$订阅源-订阅源
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143$订阅源-订阅源
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws$订阅源-订阅源
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD$订阅源-订阅源
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源-订阅源
北京卫视,http://yc.myds.me:35455/itv/1000000005000265027.m3u8?cdn=ystenlive$订阅源-订阅源
湖北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010057$订阅源-订阅源
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws$订阅源-订阅源
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD$订阅源-订阅源
湖北卫视,http://goo.bkpcp.top/mg/hubws$订阅源-订阅源
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND$订阅源-订阅源
黑龙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010056$订阅源-订阅源
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD$订阅源-订阅源
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$订阅源-订阅源
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND$订阅源-订阅源
黑龙江卫视,http://yc.myds.me:35455/itv/1000000001000001925.m3u8?cdn=ystenlive$订阅源-订阅源
安徽卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000001000030159$订阅源
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD$订阅源-订阅源
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND$订阅源-订阅源
安徽卫视,http://yc.myds.me:35455/itv/1000000001000030159.m3u8?cdn=ystenlive$订阅源-订阅源
安徽卫视,http://nas.suntao.online:35455/itv/1000000001000030159.m3u8?cdn=ystenlive$订阅源-订阅源
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053$订阅源-订阅源
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws$订阅源-订阅源
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$订阅源-订阅源
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND$订阅源-订阅源
重庆卫视,http://yc.myds.me:35455/itv/1000000001000001096.m3u8?cdn=ystenlive$订阅源-订阅源
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054$订阅源-订阅源
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil$订阅源-订阅源
东方卫视,http://goo.bkpcp.top/mg/dfws$订阅源-订阅源
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND$订阅源-订阅源
东方卫视,http://yc.myds.me:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$订阅源-订阅源
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096$订阅源-订阅源
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws$订阅源-订阅源
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$订阅源-订阅源
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND$订阅源-订阅源
东南卫视,http://yc.myds.me:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$订阅源-订阅源
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt-酒店源
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源-订阅源
甘肃卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010098$订阅源-订阅源
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws$订阅源-订阅源
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS$订阅源-订阅源
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549$订阅源-订阅源
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws$订阅源-订阅源
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$订阅源-订阅源
广西卫视,http://goo.bkpcp.top/mg/gxws$订阅源-订阅源
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源-订阅源
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$订阅源-订阅源
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws$订阅源-订阅源
贵州卫视,http://j.x.bkpcp.top/jx/GUIZHD$订阅源-订阅源
贵州卫视,http://goo.bkpcp.top/mg/gzws$订阅源-订阅源
贵州卫视,http://yc.myds.me:35455/itv/5000000004000025843.m3u8?cdn=bestzb$订阅源-订阅源
海南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010083$订阅源-订阅源
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws$订阅源-订阅源
海南卫视,http://j.x.bkpcp.top/jx/HAINHD$订阅源-订阅源
海南卫视,http://goo.bkpcp.top/mg/hinws$订阅源-订阅源
海南卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EZOP0PLu1-XG8_Ae0lTe9HQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNODcjESMU4f6yMuMuOuQbie%2CEND$订阅源-订阅源
河北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010101$订阅源-订阅源
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws$订阅源-订阅源
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$订阅源-订阅源
河北卫视,http://yc.myds.me:35455/itv/5000000006000040016.m3u8?cdn=bestzb$订阅源-订阅源
河北卫视,http://nas.suntao.online:35455/itv/5000000006000040016.m3u8?cdn=bestzb$订阅源-订阅源
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$订阅源-订阅源
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480$订阅源-订阅源
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws$订阅源-订阅源
河南卫视,http://j.x.bkpcp.top/jx/HENHD$订阅源-订阅源
河南卫视,http://goo.bkpcp.top/mg/hnws$订阅源-订阅源
吉林卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010075$订阅源-订阅源
吉林卫视,http://z.b.bkpcp.top/m.php?id=jlws$订阅源-订阅源
吉林卫视,http://j.x.bkpcp.top/jx/JILHD$订阅源-订阅源
吉林卫视,http://goo.bkpcp.top/mg/jlws$订阅源-订阅源
吉林卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EicY_6znuOTlmMeE15TFEig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNNUZpDp9cPVsM_M_ftJRVM%2CEND$订阅源-订阅源
